ZAMAN,KAYNAK,ANA_0_DURUM,ANA_1_IRT,ANA_2_HIZ,ANA_3_SIC,ANA_4_NEM,ANA_5_EN,ANA_6_BOY,ANA_7_PITCH,ANA_8_ROLL,ANA_9_YAW,ANA_10_BASMS,ANA_11_BASBMP,ANA_12_BASTOP,ANA_13,ANA_14,ANA_15,ANA_16,ANA_17,ANA_18,ANA_19,ANA_20_IVMEX,ANA_21_IVMEY,ANA_22_IVMEZ,ANA_23,ANA_24,ANA_25,ANA_26,GOREV_0_DURUM,GOREV_1_EN,GOREV_2_BOY,GOREV_3_IVMEX,GOREV_4_IVMEY,GOREV_5_IVMEZ,GOREV_6_FILTREX,GOREV_7_FILTREY,GOREV_8_FILTREZ
"06:40:51.039","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.82","152.50","-1.50","12.52","-145.33","0.000000","0.000000","",""
"06:40:51.202","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","152.42","-1.39","12.64","-145.37","0.000000","0.000000","",""
"06:40:51.364","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","152.34","-1.36","12.66","-145.41","0.000000","0.000000","",""
"06:40:51.545","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.82","152.25","-1.44","12.53","-145.45","0.000000","0.000000","",""
"06:40:51.712","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","152.17","-1.47","12.77","-145.48","0.000000","0.000000","",""
"06:40:51.862","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","152.09","-1.49","12.68","-145.52","0.000000","0.000000","",""
"06:40:52.029","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.84","152.01","-1.36","12.83","-145.56","0.000000","0.000000","",""
"06:40:52.206","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79","17.83","151.92","-1.58","12.45","-145.59","0.000000","0.000000","",""
"06:40:52.370","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","151.84","-1.42","12.47","-145.63","0.000000","0.000000","",""
"06:40:52.533","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.86","151.76","-1.39","12.55","-145.66","0.000000","0.000000","",""
"06:40:52.691","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.86","151.68","-1.42","12.71","-145.70","0.000000","0.000000","",""
"06:40:52.869","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.85","151.60","-1.50","12.68","-145.73","0.000000","0.000000","",""
"06:40:53.065","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","151.51","-1.52","12.52","-145.77","0.000000","0.000000","",""
"06:40:53.195","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.82","151.43","-1.55","12.44","-145.81","0.000000","0.000000","",""
"06:40:53.359","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.83","151.35","-1.48","12.45","-145.85","0.000000","0.000000","",""
"06:40:53.526","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.83","151.26","-1.44","12.59","-145.88","0.000000","0.000000","",""
"06:40:53.689","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.85","151.18","-1.50","12.59","-145.92","0.000000","0.000000","",""
"06:40:53.883","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","151.10","-1.68","12.46","-145.96","0.000000","0.000000","",""
"06:40:54.028","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","151.02","-1.53","12.66","-145.99","0.000000","0.000000","",""
"06:40:54.202","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","150.94","-1.53","12.72","-146.03","0.000000","0.000000","",""
"06:40:54.363","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","150.85","-1.43","12.65","-146.07","0.000000","0.000000","",""
"06:40:54.519","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","150.77","-1.54","12.66","-146.10","0.000000","0.000000","",""
"06:40:54.688","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.85","150.69","-1.55","12.51","-146.14","0.000000","0.000000","",""
"06:40:54.855","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79","17.85","150.61","-1.38","12.60","-146.17","0.000000","0.000000","",""
"06:40:55.024","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.83","150.53","-1.45","12.55","-146.21","0.000000","0.000000","",""
"06:40:55.187","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","150.44","-1.47","12.58","-146.25","0.000000","0.000000","",""
"06:40:55.356","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","150.36","-1.40","12.52","-146.28","0.000000","0.000000","",""
"06:40:55.517","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.82","150.28","-1.56","12.67","-146.32","0.000000","0.000000","",""
"06:40:55.710","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.83","150.20","-1.48","12.67","-146.35","0.000000","0.000000","",""
"06:40:55.848","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","150.12","-1.40","12.50","-146.39","0.000000","0.000000","",""
"06:40:56.014","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.82","150.03","-1.39","12.56","-146.43","0.000000","0.000000","",""
"06:40:56.196","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.82","149.95","-1.51","12.56","-146.46","0.000000","0.000000","",""
"06:40:56.348","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.85","149.87","-1.49","12.63","-146.50","0.000000","0.000000","",""
"06:40:56.513","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79","17.85","149.78","-1.58","12.66","-146.54","0.000000","0.000000","",""
"06:40:56.692","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79","17.85","149.70","-1.58","12.57","-146.57","0.000000","0.000000","",""
"06:40:56.845","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79","17.83","149.62","-1.55","12.50","-146.61","0.000000","0.000000","",""
"06:40:57.011","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","149.54","-1.35","12.66","-146.65","0.000000","0.000000","",""
"06:40:57.208","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","149.46","-1.49","12.56","-146.69","0.000000","0.000000","",""
"06:40:57.343","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.86","149.37","-1.35","12.46","-146.72","0.000000","0.000000","",""
"06:40:57.523","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.86","149.29","-1.53","12.72","-146.76","0.000000","0.000000","",""
"06:40:57.680","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","149.21","-1.57","12.71","-146.80","0.000000","0.000000","",""
"06:40:57.841","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.86","17.85","149.13","-1.48","12.68","-146.83","0.000000","0.000000","",""
"06:40:58.048","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.84","149.05","-1.55","12.75","-146.87","0.000000","0.000000","",""
"06:40:58.174","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","148.97","-1.47","12.62","-146.91","0.000000","0.000000","",""
"06:40:58.340","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.83","148.89","-1.50","12.63","-146.94","0.000000","0.000000","",""
"06:40:58.522","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","148.81","-1.41","12.52","-146.98","0.000000","0.000000","",""
"06:40:58.672","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.84","148.72","-1.42","12.63","-147.01","0.000000","0.000000","",""
"06:40:58.870","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","148.64","-1.58","12.60","-147.05","0.000000","0.000000","",""
"06:40:59.004","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79","17.82","148.56","-1.51","12.71","-147.08","0.000000","0.000000","",""
"06:40:59.208","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","148.47","-1.53","12.61","-147.12","0.000000","0.000000","",""
"06:40:59.361","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.81","148.39","-1.50","12.53","-147.16","0.000000","0.000000","",""
"06:40:59.508","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.81","148.31","-1.45","12.62","-147.19","0.000000","0.000000","",""
"06:40:59.680","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.81","148.22","-1.41","12.66","-147.23","0.000000","0.000000","",""
"06:40:59.837","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.81","148.14","-1.53","12.54","-147.26","0.000000","0.000000","",""
"06:41:00.010","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.82","148.06","-1.36","12.54","-147.30","0.000000","0.000000","",""
"06:41:00.185","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","147.98","-1.51","12.51","-147.34","0.000000","0.000000","",""
"06:41:00.340","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.84","147.90","-1.41","12.60","-147.38","0.000000","0.000000","",""
"06:41:00.511","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.85","147.81","-1.39","12.58","-147.41","0.000000","0.000000","",""
"06:41:00.673","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.85","147.73","-1.56","12.57","-147.45","0.000000","0.000000","",""
"06:41:00.857","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.85","147.65","-1.48","12.55","-147.49","0.000000","0.000000","",""
"06:41:01.005","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","147.57","-1.37","12.51","-147.52","0.000000","0.000000","",""
"06:41:01.172","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","147.48","-1.37","12.61","-147.56","0.000000","0.000000","",""
"06:41:01.374","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.82","147.40","-1.57","12.74","-147.59","0.000000","0.000000","",""
"06:41:01.507","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.83","147.32","-1.52","12.70","-147.63","0.000000","0.000000","",""
"06:41:01.671","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","147.24","-1.44","12.55","-147.66","0.000000","0.000000","",""
"06:41:01.837","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.83","147.15","-1.48","12.76","-147.70","0.000000","0.000000","",""
"06:41:02.005","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","147.07","-1.43","12.56","-147.74","0.000000","0.000000","",""
"06:41:02.201","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","146.99","-1.52","12.60","-147.78","0.000000","0.000000","",""
"06:41:02.361","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.86","146.91","-1.44","12.40","-147.81","0.000000","0.000000","",""
"06:41:02.504","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.84","146.82","-1.40","12.75","-147.85","0.000000","0.000000","",""
"06:41:02.670","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.78","17.81","146.74","-1.51","12.85","-147.89","0.000000","0.000000","",""
"06:41:02.844","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.78","17.81","146.66","-1.43","12.58","-147.93","0.000000","0.000000","",""
"06:41:03.009","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.78","17.80","146.58","-1.40","12.49","-147.96","0.000000","0.000000","",""
"06:41:03.184","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.81","146.49","-1.50","12.59","-148.00","0.000000","0.000000","",""
"06:41:03.339","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","146.41","-1.52","12.72","-148.04","0.000000","0.000000","",""
"06:41:03.511","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.82","146.33","-1.39","12.50","-148.08","0.000000","0.000000","",""
